Img-Name,Img-Text,Img-Label,Img-Text-Label,Text-Label,Sentiment,Emotion,Sarcasm,Harmful-Score,Target,Doubtful,image_path,bully_label,sentiment_label,text_bully_label,text_only_label,sarcasm_binary,img_quality,label_check
6005.jpg,Farrago Abdullah @abdullah_Omar Who did this ,Bully,Bully,Nonbully,Negative,Disgust,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/6005.jpg,1,0,1,0,1,ok,check — bully but no keywords
5059.jpg,Mere ko like karte ho??nhi to tab mera peecha kyu kar rhe the   tera hotspot on hai…,Nonbully,Nonbully,Nonbully,Neutral,Surprise,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5059.jpg,0,1,0,0,0,ok,consistent
5556.jpg,Everything come to you at the right time,Nonbully,Nonbully,Nonbully,Positive,Happiness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5556.jpg,0,2,0,0,0,ok,consistent
5957.jpg,DESI ADULTS TROLLS This is how single take selfies,Nonbully,Bully,Bully,Negative,Ridicule,Yes,Partially-Harmful,Society,,/content/drive/MyDrive/Multimodal/bully_data/5957.jpg,0,0,1,1,1,ok,consistent
4024.jpg,kehne ko jashn bahara hai,Nonbully,Nonbully,Nonbully,Negative,Other,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/4024.jpg,0,0,0,0,0,ok,consistent
389.jpg,We don't know the value of a moment Until it becomes a memory.,Nonbully,Nonbully,Nonbully,Neutral,Anticipation,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/389.jpg,0,1,0,0,0,ok,consistent
5948.jpg,TPI @ThePeevedIndian BOLA THA NA BHAI PEHLA MATCH MAT JEENA... BINA THOOK LAGAYNGE MARENGE FIR...,Nonbully,Bully,Bully,Negative,Sadness,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/5948.jpg,0,0,1,1,1,ok,consistent
5044.jpg,when your neighbour aunty was alone at home and you were under her making her moan loudly,Nonbully,Bully,Bully,Negative,Disgust,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/5044.jpg,0,0,1,1,0,ok,consistent
5196.jpg,"guys,never demand CBI inquiry as a bluff worst mistake of my life'",Nonbully,Bully,Nonbully,Negative,Disgust,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/5196.jpg,0,0,1,0,0,ok,consistent
1605.jpg,jaadu hum udd kyu nahi paa rahe?,Nonbully,Nonbully,Nonbully,Neutral,Sadness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1605.jpg,0,1,0,0,0,ok,consistent
483.jpg,mention the owner of this jeans,Nonbully,Bully,Nonbully,Neutral,Ridicule,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/483.jpg,0,1,1,0,1,ok,consistent
4420.jpg,Tum whatsapp pe ho nahi...main toh ghar pe hu Matlab tum whatsapp use karti ho Nahi main..Fair & Lovely use karti hu Arey kya tum whatsapp chalana jaanti ho nahi tum chala lena...main piche baithungi,Nonbully,Nonbully,Nonbully,Neutral,Angry,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/4420.jpg,0,1,0,0,0,ok,consistent
88.png,i once dumped a cross eyed chick thought she was seeing someone else,Nonbully,Bully,Nonbully,Negative,Disgust,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/88.png,0,0,1,0,0,ok,consistent
231.jpg,Well Played Sister,Nonbully,Bully,Nonbully,Negative,Sadness,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/231.jpg,0,0,1,0,1,ok,consistent
5955.jpg,Ankush @_James_Bong republic of Wadiya has not reported a single case of covid19! This is what real leadership looks like.,Nonbully,Nonbully,Nonbully,Neutral,Surprise,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5955.jpg,0,1,0,0,0,ok,consistent
2126.jpg,EXAM KE EK RAAT 2 HI LOG SUKOON KI NEEND SOTE HAIM 1]  TOPPER JISKO SAB KUCH AATA HAI 2] WOH JISKO KUCHH NHI AATA HAI BAKCHOD BILLI Insta @BcbilliOfficial fb.com/BakchodBilli,Nonbully,Bully,Bully,Neutral,Sadness,Yes,Partially-Harmful,Society,,/content/drive/MyDrive/Multimodal/bully_data/2126.jpg,0,1,1,1,1,ok,consistent
3162.jpg,This side pic can drain Itrs of cum,Nonbully,Bully,Bully,Negative,Disgust,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/3162.jpg,0,0,1,1,0,ok,consistent
5192.jpg,"tik tok owner bas na, bas karo na",Nonbully,Bully,Nonbully,Negative,Ridicule,No,Partially-Harmful,Organization,,/content/drive/MyDrive/Multimodal/bully_data/5192.jpg,0,0,1,0,0,ok,consistent
915.jpg,After seeing my 20 missed calls* TUMNE CALL KIYA THA..?   NAHI 20 BAAR GALTI SE LAG GAYA THA..!!,Nonbully,Bully,Nonbully,Neutral,Angry,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/915.jpg,0,1,1,0,0,ok,consistent
2233.jpg,Let's sit here and talk about life.,Nonbully,Nonbully,Nonbully,Positive,Happiness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/2233.jpg,0,2,0,0,0,ok,consistent
3276.jpg,kaafi failaa hua business hai,Nonbully,Bully,Nonbully,Negative,Angry,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/3276.jpg,0,0,1,0,1,ok,consistent
1550.png,the secret to a good marriage is having sex at least 3 times a week. and at least once with your wife,Nonbully,Nonbully,Nonbully,Neutral,Other,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1550.png,0,1,0,0,1,ok,consistent
4410.jpg,Neha dhupia to donate 5 boyfriends to PM relief fund amid Coronavirus,Nonbully,Bully,Bully,Negative,Ridicule,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/4410.jpg,0,0,1,1,1,ok,consistent
3920.jpg,even without makeup some people looks good Bhosdike jaldi link de ye to meri bhabhi jsi dikh rhi h kahi vahi to nahi,Nonbully,Bully,Bully,Negative,Surprise,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/3920.jpg,0,0,1,1,0,ok,consistent
3374.jpg,"PM ki seat thi isliye jaane diya Dholakpur ki hoti,toh baahon mai hoti",Nonbully,Bully,Bully,Negative,Disgust,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/3374.jpg,0,0,1,1,1,ok,consistent
4560.jpg,"Kishan singh @00747 ""I nominate you to --"" चुप मादरचोद",Bully,Bully,Bully,Negative,Angry,No,Partially-Harmful,Community,,/content/drive/MyDrive/Multimodal/bully_data/4560.jpg,1,0,1,1,0,ok,check — bully but no keywords
5361.jpg,Still I can't concentrate at Malavika's face,Nonbully,Bully,Nonbully,Negative,Disgust,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/5361.jpg,0,0,1,0,0,ok,consistent
5264.jpg,"me:nimboo pani peeti ho?she:haan me:mat peeya kro,dudh fat jaega she:",Nonbully,Bully,Nonbully,Negative,Disgust,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/5264.jpg,0,0,1,0,0,ok,check — has keywords but nonbully
3762.jpg,kya re Bhajpa Supporter Aise to mujhe bahut galiya deta hai par aaj meri yaad aa rahi hai na,Bully,Bully,Bully,Negative,Ridicule,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/3762.jpg,1,0,1,1,0,ok,check — bully but no keywords
854.png,when you're a complete piece of trash but sheeple still like you because you're black,Nonbully,Bully,Bully,Negative,Disgust,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/854.png,0,0,1,1,0,ok,consistent
2659.jpg,Tera beta kya karta hai Mera beta American flag or Indian flag wale retard memes bnata hai,Nonbully,Bully,Nonbully,Neutral,Other,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/2659.jpg,0,1,1,0,0,ok,consistent
5133.jpg,teacher:tumhe jitni bar bhi doubt ho puchlena. *Me asked for the second time.Teacher: are ullu aadmi hai yaar ye Bhai ko kuch malum hi nahi hai yaar,Nonbully,Nonbully,Nonbully,Neutral,Other,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5133.jpg,0,1,0,0,0,ok,consistent
1004.png,if your happy and you know it clap your hands.,Nonbully,Nonbully,Nonbully,Neutral,Happiness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1004.png,0,1,0,0,0,ok,consistent
1537.jpg,Literally nobody:Boys with their notebook:,Nonbully,Nonbully,Nonbully,Neutral,Surprise,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1537.jpg,0,1,0,0,0,ok,consistent
1649.jpg,mom:ye kya kr rha h?me:meme bana rhaa hun! Mom:par isme kaise?me:you wouldn't get it!,Nonbully,Nonbully,Nonbully,Neutral,Surprise,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1649.jpg,0,1,0,0,0,ok,consistent
4745.jpg,In Search Of Gold We Lost The Diamond,Nonbully,Nonbully,Nonbully,Neutral,Anticipation,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/4745.jpg,0,1,0,0,1,ok,consistent
4229.jpg,both are right choices I want to focus on my career I want to get Married ,Nonbully,Nonbully,Nonbully,Neutral,Happiness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/4229.jpg,0,1,0,0,0,ok,consistent
3899.jpg,I miss you more than I show I love you more than I know,Nonbully,Nonbully,Nonbully,Positive,Happiness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/3899.jpg,0,2,0,0,0,ok,consistent
5040.jpg,when someone take meme seriously and start giving gyan in comment box *ME Bhaiya isko paani de do yaar..,Nonbully,Nonbully,Nonbully,Neutral,Other,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5040.jpg,0,1,0,0,0,ok,consistent
4934.jpg,2 of the luckiest boys of 2020,Nonbully,Bully,Nonbully,Negative,Disgust,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/4934.jpg,0,0,1,0,1,ok,consistent
623.jpg,*us*once this is over,Nonbully,Nonbully,Nonbully,Neutral,Happiness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/623.jpg,0,1,0,0,0,ok,consistent
858.png,"""if that fuckin bastard wins, we're all going to hang from nooses! you better fix this shit!"" -hillary clinton email to donna brazile october 17, 2016",Nonbully,Bully,Bully,Negative,Angry,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/858.png,0,0,1,1,0,ok,consistent
2408.jpg,the direction to go to the beach? Thanks!,Bully,Bully,Nonbully,Negative,Disgust,Yes,Partially-Harmful,Society,,/content/drive/MyDrive/Multimodal/bully_data/2408.jpg,1,0,1,0,1,ok,check — bully but no keywords
2953.jpg,Ashish gupta @chatora_baniya South delhi ki ladki ke papa ka truck!! BAD NAZAR WALE YOUR FACE WILL BE BLACK,Nonbully,Bully,Bully,Neutral,Surprise,No,Partially-Harmful,Community,,/content/drive/MyDrive/Multimodal/bully_data/2953.jpg,0,1,1,1,0,ok,consistent
852.png,"when someone starts acting all friendly, but you already know what they really are",Nonbully,Bully,Nonbully,Negative,Angry,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/852.png,0,0,1,0,1,ok,consistent
4065.jpg,the only DC character who also loved by Marvel fans,Nonbully,Nonbully,Nonbully,Neutral,Happiness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/4065.jpg,0,1,0,0,0,ok,consistent
4010.jpg,When the topper is trying on your crush You* Maar v toh nahi sakta..exam me aage jo baithta hai,Nonbully,Bully,Bully,Negative,Angry,No,Very-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/4010.jpg,0,0,1,1,0,ok,consistent
4979.jpg,Gujaratis and Bengalis right now  Rest of India,Nonbully,Nonbully,Nonbully,Neutral,Other,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/4979.jpg,0,1,0,0,0,ok,consistent
2830.jpg,Bc ye to ganja karde toh bhi chalega,Bully,Bully,Bully,Negative,Anticipation,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/2830.jpg,1,0,1,1,1,ok,check — bully but no keywords
1419.jpg,Dusky beauty are my favourite,Bully,Bully,Nonbully,Negative,Disgust,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/1419.jpg,1,0,1,0,0,ok,check — bully but no keywords
4464.jpg,Beta soja vrna gabbar aa jayega 100rs do vrna papa ko btaunga.. Mere sone ke baad gabbar aata hai,Nonbully,Bully,Bully,Negative,Other,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/4464.jpg,0,0,1,1,0,ok,consistent
1457.jpg,Saree is better than any other attire for sed*cing.. Do you Agree…...?,Nonbully,Nonbully,Nonbully,Positive,Anticipation,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1457.jpg,0,2,0,0,0,ok,consistent
5128.jpg,friend:bhai ab whatsapp par chats leak nahi hogi. Me:pehi baat to main kisi ke sath chat karta nahi,Nonbully,Nonbully,Nonbully,Neutral,Other,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5128.jpg,0,1,0,0,0,ok,consistent
4877.jpg,SCOOPWHOOP.com list of people you've dated It's blank,Nonbully,Nonbully,Nonbully,Neutral,Sadness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/4877.jpg,0,1,0,0,0,ok,consistent
1530.png,"me, the first time my sweet, beautiful baby boy ever brings a girl home to meet me. why don't you go back to your home on whore island?",Nonbully,Bully,Nonbully,Negative,Angry,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/1530.png,0,0,1,0,0,ok,consistent
3391.jpg,run.....,Nonbully,Nonbully,Nonbully,Neutral,Other,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/3391.jpg,0,1,0,0,0,ok,consistent
4585.jpg,"no one: pretty girls: see, i am ugly",Nonbully,Nonbully,Nonbully,Neutral,Other,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/4585.jpg,0,1,0,0,0,ok,check — has keywords but nonbully
205.jpg,"from.""hi daddy"" to""your ex-wife calls me daddy too"",he grew up Russian blogger marries stepson before giving birth,undergoes plastic surgery",Nonbully,Bully,Bully,Negative,Disgust,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/205.jpg,0,0,1,1,0,ok,consistent
574.png,when your teacher has a monotone voice,Nonbully,Bully,Nonbully,Neutral,Surprise,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/574.png,0,1,1,0,0,ok,consistent
2153.jpg,kahaan manat mangi ti be,Nonbully,Nonbully,Nonbully,Neutral,Sadness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/2153.jpg,0,1,0,0,0,ok,consistent
2200.jpg,"""Every Girls Dream Is To Get Married"" No Lol, Every Girls Dream Is To Get Laser Hair Removal..",Nonbully,Bully,Bully,Negative,Anticipation,Yes,Partially-Harmful,Community,,/content/drive/MyDrive/Multimodal/bully_data/2200.jpg,0,0,1,1,1,ok,consistent
5712.jpg,"HEADACHE REMEDY TRY THIS NOT THIS Eat 10-12 almond, equivalent of two aspirin, next time you have headache! FITTYWITTYOFFICIAL",Nonbully,Nonbully,Nonbully,Positive,Happiness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5712.jpg,0,2,0,0,0,ok,consistent
566.png,when you pick her up for a date and she got hairbands on her wrist,Nonbully,Bully,Bully,Neutral,Disgust,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/566.png,0,1,1,1,0,ok,consistent
5365.jpg,When Life gives you dubey make it Oramod not Vikas,Nonbully,Bully,Nonbully,Negative,Ridicule,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/5365.jpg,0,0,1,0,0,ok,consistent
4292.jpg,indian serial in buckingham palace,Nonbully,Bully,Nonbully,Negative,Ridicule,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/4292.jpg,0,0,1,0,1,ok,consistent
1599.jpg,when bae gets out the shower looking like a snack,Nonbully,Nonbully,Nonbully,Neutral,Surprise,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1599.jpg,0,1,0,0,0,ok,consistent
1057.jpg,The Day We All Have Been Waiting For Has Arrived - IPL Starts Today Today's Match Is - Best Vs Best - Royal Challengers Bangalore vs Mumbai Indian,Nonbully,Nonbully,Nonbully,Neutral,Happiness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1057.jpg,0,1,0,0,0,ok,consistent
5522.jpg,my love wrong person,Nonbully,Bully,Nonbully,Neutral,Sadness,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5522.jpg,0,1,1,0,1,ok,consistent
5105.jpg,Virat+Anushka=Virushka  Priyanka+Nick=Picnik Ranveer+Deepika=Deepveer Me+Me=Meme,Nonbully,Nonbully,Nonbully,Neutral,Anticipation,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5105.jpg,0,1,0,0,0,ok,consistent
1910.jpg,"did you know? In north korea,the punishment for watching porn is death Same here in India.Bas ek baar parents ke pakad me aa jao. Maa kasam maut ka nanga naach hoga.",Nonbully,Nonbully,Nonbully,Neutral,Sadness,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1910.jpg,0,1,0,0,0,ok,consistent
4708.jpg,Are behanch*d ye dairy milk kahan kahan apni factory khola hai bey.!,Bully,Bully,Bully,Negative,Disgust,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/4708.jpg,1,0,1,1,0,ok,check — bully but no keywords
5652.jpg,WHERE DOES IT HURT? Headache Stomach Ache Paying college fee 40k/year for access to free info found on Google. ,Nonbully,Bully,Nonbully,Negative,Angry,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5652.jpg,0,0,1,0,1,ok,consistent
832.png,my face when i find out that school is canceled,Nonbully,Bully,Nonbully,Neutral,Happiness,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/832.png,0,1,1,0,0,ok,consistent
5719.jpg,Bestfriend: Bhai Quarnatine chal raha ek ladki hi patwa de.! Me: Koi aur baat karni aati he aapko,Nonbully,Bully,Bully,Negative,Angry,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/5719.jpg,0,0,1,1,1,ok,consistent
3713.jpg,She left me for being jobless Now her kids DM me Bhai Mere youtube channel ko shout out de de Pleej,Nonbully,Nonbully,Nonbully,Neutral,Surprise,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/3713.jpg,0,1,0,0,1,ok,consistent
2403.jpg,Students Delhi police SCOOPWHOOP.com,Nonbully,Bully,Nonbully,Neutral,Sadness,No,Partially-Harmful,Community,,/content/drive/MyDrive/Multimodal/bully_data/2403.jpg,0,1,1,0,0,ok,consistent
4140.jpg,"I think Kohli has realized that once you become a parent,you miss out on the big parties.",Nonbully,Nonbully,Nonbully,Neutral,Other,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/4140.jpg,0,1,0,0,0,ok,consistent
1177.jpg,FALL IN LOVE WITH SOMEONE WHO DOESN'T MAKE YOU THINK LOVE IS HARD. THISWALLWASBORINGME ,Nonbully,Nonbully,Nonbully,Positive,Other,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/1177.jpg,0,2,0,0,0,ok,consistent
3265.jpg,Tik tok tiktok inc.contains ads In-app purchases Install I see this as an absolute win!,Nonbully,Bully,Nonbully,Negative,Happiness,Yes,Partially-Harmful,Organization,,/content/drive/MyDrive/Multimodal/bully_data/3265.jpg,0,0,1,0,1,ok,consistent
265.jpg,Oh so I guess now I have to spread my legs. Why? Don't you have a vase?,Nonbully,Bully,Bully,Negative,Ridicule,No,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/265.jpg,0,0,1,1,0,ok,consistent
2163.jpg,product photography level: 9999,Nonbully,Nonbully,Nonbully,Neutral,Surprise,No,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/2163.jpg,0,1,0,0,0,ok,consistent
3363.jpg,A flood can be a great opportunity to turn your home into an aquarium,Nonbully,Nonbully,Nonbully,Neutral,Other,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/3363.jpg,0,1,0,0,1,ok,consistent
4858.jpg,"tiktok use krta hai kya? Papa,chutiya hu chakka nahi!aaj nahi maarunga!",Nonbully,Bully,Bully,Negative,Other,Yes,Partially-Harmful,Community,,/content/drive/MyDrive/Multimodal/bully_data/4858.jpg,0,0,1,1,1,ok,consistent
4672.jpg,you like this faizal engineering_sperm i like this faizal you are basically chakka bro,Nonbully,Bully,Bully,Negative,Ridicule,Yes,Partially-Harmful,Individual,,/content/drive/MyDrive/Multimodal/bully_data/4672.jpg,0,0,1,1,1,ok,consistent
5636.jpg,Which one of them make more sense as a Supervillain,Nonbully,Nonbully,Nonbully,Neutral,Other,Yes,Harmless,,,/content/drive/MyDrive/Multimodal/bully_data/5636.jpg,0,1,0,0,1,ok,consistent
